country,date,Code_Country,GDP_per_Capita_current_US_dollars,Inflation_consumer_Prices_Annual,Inflation_GDP_Deflator_Annual,GDP_Constant_LCU,GDP_per_Capita_Constant_LCU,Personal_Remittances_Received_of_GDP,Population_Total,Unemployment_Total_of_Total_Labor_Force,Net_Migration,Unemployment_Male_of_Male_Labor_Force_Nat_Estimate,Unemployment_Female_of_Female_Labor_Force_Modeled_ILO_Estimat,Wage_and_Salaried_Workers_Total_of_Total_Employment_Modeled_ILO_Estimate,Wage_and_Salaried_Workers_Male_of_Male_Employment_Modeled_ILO_Estimate,Wage_and_Salaried_Workers_Female_of_Female_Employment_Modeled_ILO_Estimate,International_Migrant_Stock_of_Population
Israel,2018,ISR2018,152264.243481785,0.794075660242686,0.783950865361831,1337679455000.0,150592.094272076,0.271203339599282,8882800.0,4.0,15615.0,3.95,3.953,87.96189,85.17913,91.01912,
Israel,2017,ISR2017,147994.940608036,0.259414974505786,-0.0338664330484306,1285361120000.0,147517.142758771,0.276681828720538,8713300.0,4.22,14518.0,4.05,4.326,88.11905,85.12535,91.47421,
Israel,2016,ISR2016,144752.777907793,-0.551552352993539,0.357880736218405,1232645838000.0,144236.58296279,0.299097067381188,8546000.0,4.8,13263.0,4.6,4.943,87.85497,84.66857,91.42192,
Israel,2015,ISR2015,140728.717437739,-0.601291007162425,2.31774802896861,1179320725000.0,140728.717437739,0.281166729828026,8380100.0,5.25,12049.0,5.06,5.388,88.01195,84.83578,91.58453,2011727.0
Israel,2014,ISR2014,136890.269484037,0.479786761439352,0.669193442699594,1150715926000.0,140063.041006853,0.273279620344469,8215700.0,5.89,10836.0,5.77,5.917,88.28,85.28648,91.63631,
Israel,2013,ISR2013,133388.065140517,1.57025539211264,1.80352515595645,1107318701000.0,137392.977355915,0.256874639032603,8059500.0,6.21,10650.0,6.1,6.242,88.3664,85.2336,91.9276,
Israel,2012,ISR2012,127847.824410594,1.67920719398055,3.26985860621581,1060492632000.0,134061.390809683,0.261130806334472,7910500.0,6.86,9909.0,6.66,6.983,88.10882,84.691,91.99641,
Israel,2011,ISR2011,122925.616549486,3.48494919760705,1.46847532002307,1033742943000.0,133114.803754925,0.222870372586285,7765800.0,7.14,9605.0,7.3,6.952,87.93661,84.19848,92.22276,
Israel,2010,ISR2010,116905.055616769,2.69137006338374,1.18745258697469,979283619000.0,128454.223595152,0.239759266796554,7623600.0,8.48,9580.0,8.94,7.95,87.88343,83.73392,92.57957,1950615.0
Israel,2009,ISR2009,111351.099711446,3.35617818988107,4.41921177637248,926750620000.0,123804.453884792,0.239186902068613,7485600.0,9.53,7978.0,9.84,9.177,87.8906,83.78065,92.55074,
Israel,2008,ISR2008,108262.021398862,4.55216016859852,1.35505672789652,918637941000.0,125689.297969571,0.284950200235353,7308800.0,7.7,9587.0,7.57,7.857,88.2866,84.26791,93.02088,
Israel,2007,ISR2007,105305.569699586,0.455170953741928,0.859810868916242,889711952000.0,123913.587833039,0.314963820401179,7180100.0,9.38,10792.0,9.01,9.814,88.43357,84.63598,92.93079,
Israel,2006,ISR2006,100231.626238712,2.06352636127914,1.44715970880094,839087982000.0,118957.140507819,0.308060444025907,7053700.0,10.71,12464.0,10.42,11.046,88.00856,84.15691,92.56028,
Israel,2005,ISR2005,95246.6557481133,1.31348511383539,1.03684667574994,794721329000.0,114676.747665979,0.256248137230303,6930100.0,11.34,13756.0,11.1,11.627,88.17017,83.93269,93.16944,1889503.0
Israel,2004,ISR2004,92136.826406227,-0.381637771235413,0.127336204100104,763171245000.0,112082.720663827,0.21268285842204,6809000.0,13.03,15542.0,12.41,13.769,88.50014,84.53185,93.26159,
Israel,2003,ISR2003,89384.1199156913,0.702756121664654,-0.469126358625502,728324783000.0,108872.562745714,0.130389461341122,6689700.0,13.51,17619.0,13.25,13.814,88.14213,83.87955,93.21687,
Israel,2002,ISR2002,90184.5082191781,5.77235772357723,4.75981737527135,718312137000.0,109332.13652968,0.133216095751099,6570000.0,12.89,20672.0,13.01,12.742,88.57469,84.42224,93.57023,
Israel,2001,ISR2001,87938.7912719366,1.15131578947369,1.74772155822328,719133538000.0,111684.040689548,0.145279073233033,6439000.0,11.81,23407.0,11.65,12.008,88.6436,84.44997,93.76401,
Israel,2000,ISR2000,88195.047225314,1.03264094955491,1.96049891310118,716739123000.0,113967.104945142,0.134083475903302,6289000.0,11.1,27257.0,11.05,11.166,88.36318,84.2629,93.40015,1851309.0
Israel,1999,ISR1999,81728.1116734694,5.18102372034956,6.18609734466101,659545602000.0,107680.914612245,0.144059270365798,6125000.0,11.18,30680.0,10.9,11.536,87.9399,83.58031,93.42142,
Israel,1998,ISR1998,76407.2075029308,5.49190043461083,6.87811071735234,638287485000.0,106897.920783788,0.112029669232782,5971000.0,10.75,34794.0,10.39,11.212,88.07606,83.54456,93.96096,
Israel,1997,ISR1997,70252.4910897875,8.96957520091848,8.0860951794631,613056795000.0,105047.42888965,0.168431891236296,5836000.0,9.75,39354.0,8.88,10.893,88.00114,83.43846,94.09581,
Israel,1996,ISR1996,64207.3710470836,11.4166933162776,9.22887687613365,590667813000.0,103771.57642305,0.137632720245689,5692000.0,8.46,45033.0,7.53,9.687,87.77261,83.29311,93.83231,
Israel,1995,ISR1995,56963.7792605951,9.93144665143258,,557611009000.0,100561.04761046,0.169601006421254,5545000.0,8.78,50609.0,7.33,10.725,88.22903,84.02734,94.07823,1792185.0
Israel,1994,ISR1994,,12.2755081902507,,,,,5399000.0,9.93,54473.0,8.18,12.328,88.07549,83.96037,94.00032,
Israel,1993,ISR1993,,10.9238178633975,,,,,5261000.0,12.74,57436.0,11.25,14.851,88.01009,84.00153,93.97247,
Israel,1992,ISR1992,,12.0156939676312,,,,,5123000.0,14.08,58407.0,11.97,17.074,88.04253,84.13701,93.99227,
Israel,1991,ISR1991,,19.1352614665498,,,,,4949000.0,13.39,58649.0,11.34,16.389,87.98585,84.19054,93.98502,
Israel,1990,ISR1990,,17.1858952413557,,,,,4660000.0,,57467.0,11.01,,,,,1632704.0
Israel,1989,ISR1989,,20.3543469303667,,,,,4518000.0,,54858.0,,,,,,
Israel,1988,ISR1988,,16.4028776978417,,,,,4442000.0,,51536.0,,,,,,
Israel,1987,ISR1987,,19.0748143917761,,,,,4369000.0,,46650.0,,,,,,
Israel,1986,ISR1986,,47.8885135135135,,,,,4299000.0,,41273.0,,,,,,
Israel,1985,ISR1985,,309.931699181469,,,,,4233000.0,,34721.0,5.91,,,,,1522681.0
Israel,1984,ISR1984,,373.215653131363,,,,,4159000.0,,27420.0,4.91,,,,,
Israel,1983,ISR1983,,145.951539223485,,,,,4105000.0,,20644.0,3.77,,,,,
Israel,1982,ISR1982,,120.364351369544,,,,,4031000.0,,12199.0,4.16,,,,,
Israel,1981,ISR1981,,116.800034437445,,,,,3956000.0,,5320.0,4.14,,,,,
Israel,1980,ISR1980,,131.024995515683,,,,,3878000.0,,601.0,3.87,,,,,1430985.0
Israel,1979,ISR1979,,78.3100355931492,,,,,3786000.0,,-2098.0,2.27,,,,,
Israel,1978,ISR1978,,50.5509246487276,,,,,3690000.0,,-2403.0,2.72,,,,,
Israel,1977,ISR1977,,34.6167148708237,,,,,3613000.0,,-1517.0,,,,,,
Israel,1976,ISR1976,,31.3108653312175,,,,,3533000.0,,1752.0,2.9,,,,,
Israel,1975,ISR1975,,39.3067310238304,,,,,3455000.0,,6973.0,,,,,,1446242.0
Israel,1974,ISR1974,,39.6799704514567,,,,,3377000.0,,13781.0,2.4,,,,,
Israel,1973,ISR1973,,20.0323771024943,,,,,3278000.0,,21710.0,2.38,,,,,
Israel,1972,ISR1972,,12.8814708218397,,,,,3148000.0,,30210.0,,,,,,
Israel,1971,ISR1971,,11.9725681644789,,,,,3069000.0,,40188.0,,,,,,
Israel,1970,ISR1970,,6.11074203598737,,,,,2974000.0,,48257.0,,,,,,1408744.0
Israel,1969,ISR1969,0.555717761557178,2.45805425617797,1.5962614543038,169475005279.364,58906.849245521,,2877000.0,,53803.0,,,,,,
Israel,1968,ISR1968,0.494363182304674,2.07922185813624,-1.39929870631038,149230797720.365,53239.6709669515,,2803000.0,,57476.0,,,,,,
Israel,1967,ISR1967,0.440437158469945,1.70609316005937,-1.68817750211426,128379461092.605,46768.473986377,,2745000.0,,59278.0,,,,,,
Israel,1966,ISR1966,0.454165081780145,7.93036754448449,8.73082043450715,124646279874.48,47412.0501614606,,2629000.0,,59410.0,,,,,,
Israel,1965,ISR1965,0.428794381584081,7.708333264205,-1.39110790279769,124745633250.19,48671.7258096723,,2563000.0,,58426.0,,,,,,1291182.0
Israel,1964,ISR1964,0.412767676767677,5.17275042328814,5.43348053102899,114346960040.423,46200.7919355244,,2475000.0,,56462.0,,,,,,
Israel,1963,ISR1963,0.377343421605717,6.58113736464057,7.69745662169427,105938423955.735,44530.6531970303,,2379000.0,,53440.0,,,,,,
Israel,1962,ISR1962,0.328390754470126,9.40819406826558,8.90159191318978,95702372845.7525,41736.7522223081,,2293000.0,,49732.0,,,,,,
Israel,1961,ISR1961,0.287276887871854,6.78982340440241,8.61240977680792,86878854588.513,39761.4895141936,,2185000.0,,45137.0,,,,,,
Israel,1960,ISR1960,0.245834949527441,2.22811242067084,,78125736439.9735,36956.0063007793,,2114020.0,,39949.0,,,,,,1185573.0
Italy,2022,ITA2022,32437.238780392,8.20128991161718,3.01002430636083,1745403000000.0,29655.054406839,0.523745855022067,58856847.0,8.094,,,9.448,,,,
Italy,2021,ITA2021,30243.3672948391,1.87378325762491,0.596707536909662,1683538300000.0,28481.6064268877,0.496986383025466,59109668.0,9.5,28021.0,8.66,10.625,78.14462,73.94969,83.96463,
Italy,2020,ITA2020,27945.020336951,-0.13770757391657,1.5712309013288,1573594900000.0,26474.1810032633,0.521214018991523,59438851.0,9.16,28021.0,8.4,10.19,77.4791,73.25736,83.30864,
Italy,2019,ITA2019,30079.9622214177,0.611246943765291,0.938114135013862,1728828600000.0,28944.5035995113,0.519987294057626,59729081.0,9.95,21615.0,9.09,11.101,77.25931,73.12141,82.91101,
Italy,2018,ITA2018,29317.1069495493,1.13748763600395,1.06813204686947,1720515100000.0,28475.0907620036,0.473230009680975,60421760.0,10.61,75863.0,9.75,11.769,77.08661,72.73367,83.06939,
Italy,2017,ITA2017,28686.6073277951,1.22653316645808,0.726343220957816,1704732500000.0,28160.3101351281,0.496595221503978,60536709.0,11.21,70475.0,10.34,12.387,76.79704,72.30607,82.98218,
Italy,2016,ITA2016,27970.5885273379,-0.0940166569157271,1.13435002037254,1676766400000.0,27656.8628974265,0.506791177247672,60627498.0,11.69,49591.0,10.89,12.773,76.06368,71.84585,81.91043,
Italy,2015,ITA2015,27257.354457759,0.0387903996579552,0.931863574759717,1655355000000.0,27257.354457759,0.523115923009128,60730582.0,11.9,34031.0,11.32,12.692,75.61913,71.26913,81.66693,5788875.0
Italy,2014,ITA2014,26771.3213248287,0.241047429826773,0.913241261981469,1642570800000.0,27020.7935167367,0.467123604420348,60789140.0,12.68,50102.0,11.86,13.794,75.31879,70.82166,81.52737,
Italy,2013,ITA2013,26774.7898577062,1.21999342274305,1.14761015891955,1642645500000.0,27271.0913785694,0.440544883604265,60233948.0,12.15,154366.0,11.48,13.066,75.17844,70.44865,81.73553,
Italy,2012,ITA2012,27281.9351828629,3.04136333226773,1.54730144037734,1673454900000.0,28106.5309732661,0.43921060455637,59539717.0,10.65,249033.0,9.8,11.823,75.09177,70.40995,81.66283,
Italy,2011,ITA2011,27766.4381830151,2.78063272879324,1.60717698349345,1724871700000.0,29048.2941328742,0.380447451713462,59379449.0,8.36,195257.0,7.52,9.54,74.96077,70.26324,81.70857,
Italy,2010,ITA2010,27182.0109840481,1.52551602118248,0.436360537541674,1712756800000.0,28893.9175605442,0.373350190227241,59277417.0,8.36,270043.0,7.5,9.592,74.72234,70.09656,81.45407,5787893.0
Italy,2009,ITA2009,26690.0102909932,0.774768131387384,1.67883895982297,1683906500000.0,28494.7305088986,0.320069027386887,59095365.0,7.75,280126.0,6.72,9.223,75.02831,70.6358,81.49744,
Italy,2008,ITA2008,27839.3745863594,3.34783258401023,2.40070344440197,1777790500000.0,30220.7936728628,0.305349329008742,58826731.0,6.72,413349.0,5.5,8.486,74.54783,70.42211,80.67978,
Italy,2007,ITA2007,27633.2392226948,1.829741122024,2.47899476586151,1795059200000.0,30717.1648187636,0.20763798473567,58438310.0,6.08,485871.0,4.88,7.84,73.87361,69.86215,79.96542,
Italy,2006,ITA2006,26704.1717251583,2.09084391012755,2.12485391464755,1768756500000.0,30420.2865098035,0.209064906055673,58143979.0,6.78,210398.0,5.42,8.774,73.59268,69.67283,79.58345,
Italy,2005,ITA2005,25765.88917024,1.98529298527983,2.01055790083582,1737641600000.0,29975.108972852,0.220185880185992,57969484.0,7.73,250910.0,6.17,10.038,73.30915,69.33043,79.47653,3954790.0
Italy,2004,ITA2004,25176.5756654201,2.20673661423654,2.67018368106109,1723545600000.0,29878.4056472454,0.204188500950149,57685327.0,7.87,417189.0,6.27,10.232,72.06956,68.38143,77.80733,
Italy,2003,ITA2003,24334.5883146681,2.67255552772852,3.1478079285654,1699353700000.0,29650.3006471301,0.191629769324653,57313203.0,8.87,478254.0,6.87,11.94,72.24445,68.33041,78.61035,
Italy,2002,ITA2002,23664.2551455548,2.46532319171164,3.27434188043023,1697001200000.0,29741.162512695,0.17800177363198,57059007.0,9.21,222527.0,7.02,12.6,72.28459,68.43218,78.63097,
Italy,2001,ITA2001,22889.9938744096,2.78516542713555,3.03359202588445,1692702700000.0,29710.0384209667,0.165445584391964,56974100.0,9.6,47084.0,7.4,13.033,72.10273,68.27362,78.46311,
Italy,2000,ITA2000,21803.0723414736,2.53768532095005,1.79239796601405,1660304000000.0,29157.7543985551,0.156059813023599,56942108.0,10.83,49166.0,8.32,14.832,71.82704,68.17868,78.06812,2121688.0
Italy,1999,ITA1999,20646.9701825577,1.66345995007714,1.5361284470883,1599723200000.0,28106.5832140896,0.15000439773611,56916317.0,11.68,39982.0,8.83,16.258,71.69435,68.37965,77.48647,
Italy,1998,ITA1998,20012.6737175474,1.95508557719383,2.40262167809806,1574132100000.0,27661.6089650112,0.161710373912623,56906744.0,12.12,42190.0,9.43,16.537,71.3007,67.97591,77.23862,
Italy,1997,ITA1997,19201.0925855785,2.04310779750133,2.56737468974622,1546137500000.0,27177.4897165376,0.177722083286466,56890372.0,11.98,51034.0,9.35,16.369,71.1701,68.13441,76.66747,
Italy,1996,ITA1996,18393.7307661213,4.00697668981039,4.5076232078974,1518348500000.0,26703.1480199685,0.19250546746934,56860281.0,11.86,54527.0,9.27,16.215,70.93994,68.00803,76.29646,
Italy,1995,ITA1995,17385.087824896,5.23542258044299,4.92524449399963,1499354900000.0,26376.5200885654,0.194179839950612,56844303.0,11.66,28851.0,9.06,16.099,70.90682,68.23164,75.88057,1774954.0
Italy,1994,ITA1994,16104.3790132188,4.0518421806572,3.54247357636952,1457285448000.0,25636.8452274143,0.220099315612157,56843400.0,11.09,24764.0,8.65,15.314,71.37025,68.93083,75.95273,
Italy,1993,ITA1993,15228.9934190214,4.62673468331293,3.88595185807743,1426598967000.0,25102.1160662791,0.250770834017966,56831821.0,10.21,27613.0,7.6,14.805,71.45772,69.0993,75.98397,
Italy,1992,ITA1992,14794.4715368941,5.27058998592932,4.36811548625116,1438869731000.0,25333.5128085002,0.22498360169752,56797087.0,9.32,27442.0,6.72,13.873,71.11491,68.94164,75.25636,
Italy,1991,ITA1991,14067.5486241088,6.24999929790291,7.58132868312238,1426964913000.0,25140.9812634124,0.29681291583641,56758521.0,10.1,20830.0,6.79,15.744,71.62324,69.4077,75.8279,
Italy,1990,ITA1990,12886.9952770876,6.45660906146405,8.91406346285557,1405344426000.0,24777.208333539,0.429598445717704,56719240.0,,21268.0,6.39,,,,,1428219.0
Italy,1989,ITA1989,11611.5888434846,6.25983137956973,6.1973879442466,1377980828000.0,24315.1142188385,0.547071754989587,56671781.0,,13310.0,7.35,,,,,
Italy,1988,ITA1988,10583.5613013535,5.05824747667121,6.65040261914507,1332819783000.0,23535.8739279929,0.541672506454768,56629288.0,,7922.0,7.35,,,,,
Italy,1987,ITA1987,9528.72735030895,4.7472849038979,6.00928278208094,1279166705000.0,22599.3474498246,0.553876753269629,56601931.0,,-5191.0,7.46,,,,,
Italy,1986,ITA1986,8711.43018461237,5.82354691862018,7.48841788190988,1239599187000.0,21902.533608511,0.687264939351306,56596155.0,,-16397.0,7.03,,,,,
Italy,1985,ITA1985,7879.6160222512,9.20599144253119,9.17464240026035,1205132730000.0,21294.7046114532,0.71437221450834,56593071.0,,-19940.0,6.3,,,,,1252814.0
Italy,1984,ITA1984,7023.01764835493,10.794496007681,10.7618453102998,1172329933000.0,20721.0664464489,0.747891555587547,56576718.0,,-31310.0,6.35,,,,,
Italy,1983,ITA1983,6143.8721333969,14.646576674877,15.0967390421266,1135694118000.0,20078.0113186331,0.763040561806602,56564074.0,,-36074.0,5.59,,,,,
Italy,1982,ITA1982,5278.23162069702,16.4804146202215,17.5409502379084,1122569002000.0,19853.1758565982,0.826141115228828,56543548.0,,-43214.0,6.05,,,,,
Italy,1981,ITA1981,4475.36544713055,17.9692987519672,18.7872260862511,1117945340000.0,19786.0566080563,0.820015429040016,56501675.0,,-9842.0,,,,,,
Italy,1980,ITA1980,3740.49526239405,21.0641682770745,20.815794339367,1108586348000.0,19643.9849442931,0.840892678173624,56433883.0,,261163.0,4.76,,,,,1108852.0
Italy,1979,ITA1979,2999.53163966124,14.7985735661485,15.4510276706142,1071822655000.0,19031.7026875488,0.939517672272268,56317749.0,,48337.0,4.88,,,,,
Italy,1978,ITA1978,2459.08131691518,12.0940138425074,13.9449736118056,1011543184000.0,18013.3667186993,0.951131326680907,56155143.0,,49142.0,4.7,,,,,
Italy,1977,ITA1977,2097.86038386886,17.13004878665,18.4771578208988,979796411000.0,17510.3067512095,0.839473725675511,55955411.0,,53296.0,4.57,,,,,
Italy,1976,ITA1976,1733.82941247627,16.6141664725788,17.4542759413683,955335049000.0,17145.8162727982,0.623950196777615,55718260.0,,54058.0,4.22,,,,,
Italy,1975,ITA1975,1384.87833219317,16.9505025668306,16.9830893379841,891791472000.0,16085.4143308127,0.703626048112271,55441001.0,,46976.0,3.78,,,,,1006374.0
Italy,1974,ITA1974,1216.34288177062,19.1597695854699,20.2463802148206,910829288000.0,16527.2172450632,0.608514586668272,55110868.0,,46875.0,3.6,,,,,
Italy,1973,ITA1973,965.101389359755,10.7986174547601,12.7386317722905,863344142000.0,15768.4378370119,0.832635750021319,54751406.0,,47614.0,4.18,,,,,
Italy,1972,ITA1972,804.546559118757,5.74950393730015,5.63297445463147,805915699000.0,14819.7088358149,1.06872251976741,54381345.0,,46122.0,4.56,,,,,
Italy,1971,ITA1971,738.717364090981,4.79166438333785,7.17883799190318,777232060000.0,14373.6248575781,1.09648147791818,54073490.0,,-58091.0,3.78,,,,,
Italy,1970,ITA1970,680.095686045723,4.96831987329337,10.9590710999776,763353470000.0,14182.9660258798,1.08646462977497,53821850.0,,-67909.0,3.74,,,,,862556.0
Italy,1969,ITA1969,585.335494990002,2.65725273386967,4.05131666023561,725147665840.934,13544.5542057724,,53537950.0,,-47564.0,,,,,,
Italy,1968,ITA1968,533.222170740527,1.27731335390796,1.73445112915115,683469297997.628,12838.5398533434,,53235750.0,,-59536.0,,,,,,
Italy,1967,ITA1967,495.053908677612,3.73333832073823,2.77525898114087,641486841080.379,12126.2906982047,,52900500.0,,-40540.0,,,,,,
Italy,1966,ITA1966,452.688135569984,2.34658893413319,2.23239628591614,598521315329.119,11396.2816376763,,52519000.0,,-41084.0,,,,,,
Italy,1965,ITA1965,421.058850886594,4.51926830743467,4.19704019609406,564723760332.427,10836.6588789879,,52112350.0,,-37417.0,,,,,,629595.0
Italy,1964,ITA1964,394.619719614865,5.91232253218581,6.48980793678635,546852491208.289,10582.4632287597,,51675350.0,,-28503.0,,,,,,
Italy,1963,ITA1963,363.462778115976,7.45471822539107,8.45785990027889,531969566521.518,10379.4889276812,,51252000.0,,-32983.0,,,,,,
Italy,1962,ITA1962,319.641674114009,4.69114360740474,5.79372991590641,503712656689.483,9900.11992443871,,50879450.0,,-34465.0,,,,,,
Italy,1961,ITA1961,286.419484747118,2.05069731278691,2.78215888207643,474289400145.708,9385.11388625629,,50536350.0,,-133680.0,,,,,,
Italy,1960,ITA1960,259.257440980723,2.35016141377048,,438315748765.408,8731.44159756748,,50199700.0,,-145608.0,,,,,,459553.0
Jamaica,2022,JAM2022,927805.170658175,10.3495688391272,13.9036083690334,883870050092.94,312611.317872693,21.5674728640462,2827377.0,6.049,,,7.015,,,,
Jamaica,2021,JAM2021,781632.743276768,5.86278242801063,7.42742370243523,848243810070.0,299977.122734241,25.2885986298815,2827695.0,6.011,-5664.0,6.69,7.352,60.17219,55.07855,66.57507,
Jamaica,2020,JAM2020,697384.376032642,5.22677779293517,3.44085524184395,810940545000.0,287523.115220484,22.2037346626716,2820436.0,6.5,0.0,5.73,7.434,59.49995,54.45106,65.90876,
Jamaica,2019,JAM2019,750036.694502364,3.90510000865876,3.18250309465809,900045000000.0,319871.219177951,16.1871007030246,2813773.0,4.99,-11329.0,3.83,6.377,60.45981,55.44358,66.64306,
Jamaica,2018,JAM2018,720970.825101757,3.7366388215216,4.99324114976486,892085000000.0,317260.792329564,15.9026639876623,2811835.0,5.47,-11329.0,4.24,6.958,60.6259,55.61631,66.87928,
Jamaica,2017,JAM2017,674776.0983572,4.3783986499156,6.54976684602491,875538000000.0,311759.536472324,16.6296176635893,2808376.0,7.4,-11329.0,5.48,9.717,60.60477,55.60918,66.93642,
Jamaica,2016,JAM2016,628315.246575171,2.35102197485846,4.66417119108644,866894000000.0,309307.291731708,17.2863860061528,2802695.0,8.63,-11329.0,6.37,11.381,60.34512,55.18156,67.00629,
Jamaica,2015,JAM2015,593920.080731594,3.69154228855723,6.65533865269208,855134000000.0,306012.106160615,16.6413705132946,2794445.0,8.842,-11329.0,9.9,11.477,60.06155,54.75811,67.11959,23167.0
Jamaica,2014,JAM2014,553736.825037358,8.27407886231415,6.93001524081384,847326000000.0,304296.252562808,16.3231040499985,2784543.0,9.05,-11329.0,6.98,11.657,59.7841,54.28096,67.14043,
Jamaica,2013,JAM2013,516418.817876846,9.3415007656968,8.41581565660749,841521000000.0,303455.410837361,15.2261378903271,2773129.0,9.7,-11329.0,7.4,12.582,59.55621,53.86572,67.19681,
Jamaica,2012,JAM2012,476164.180451095,6.87397708674304,6.57190361388207,837187000000.0,303348.736528545,14.6425610792564,2759817.0,8.69,-11494.0,6.67,11.216,59.35168,53.43155,67.26946,
Jamaica,2011,JAM2011,451793.753407019,7.55585646580907,5.79618847204975,842356000000.0,306738.587464938,14.5770585368776,2746169.0,8.03,-12578.0,6.28,10.252,60.04564,54.36916,67.72508,
Jamaica,2010,JAM2010,421662.345604954,12.6105519975602,9.81023516820396,828028000000.0,302874.72530045,15.3279995666657,2733896.0,7.63,-14244.0,5.95,9.762,60.05193,54.6307,67.37263,23677.0
Jamaica,2009,JAM2009,391315.239746092,9.59224598930482,11.6565049802064,840272000000.0,308651.076751735,15.5892980850356,2722401.0,7.31,-15946.0,5.9,9.106,60.04766,54.87072,66.98505,
